load word2vec finished
C:\Users\billy\anaconda3\envs\python38\lib\site-packages\torch\nn\modules\rnn.py:58: UserWarning: dropout option adds dropout after all but last recurrent layer, so non-zero dropout expects num_layers greater than 1, but got dropout=0.3 and num_layers=1
2 6100 0.0322253592312336 0.90625 2021-03-14 16:36:45.219990
2 6110 0.07642456889152527 0.75 2021-03-14 16:36:48.317990
2 6120 0.0580708347260952 0.78125 2021-03-14 16:36:51.443990
2 6130 0.042006947100162506 0.875 2021-03-14 16:36:54.582004
2 6140 0.0628756433725357 0.8125 2021-03-14 16:36:57.667990
2 6150 0.04498304799199104 0.78125 2021-03-14 16:37:00.800990
2 6160 0.034422457218170166 0.875 2021-03-14 16:37:03.892990
2 6170 0.04024113714694977 0.8125 2021-03-14 16:37:06.997990
2 6180 0.0736207664012909 0.78125 2021-03-14 16:37:10.078990
2 6190 0.037614718079566956 0.84375 2021-03-14 16:37:13.196990
2 6200 0.0635266900062561 0.8125 2021-03-14 16:37:16.336990
2 6210 0.029270866885781288 1.0 2021-03-14 16:37:19.440990
2 6220 0.0562276765704155 0.78125 2021-03-14 16:37:22.548990
2 6230 0.04074684530496597 0.90625 2021-03-14 16:37:25.689990
2 6240 0.0336669385433197 0.90625 2021-03-14 16:37:28.797990
2 6250 0.06164717674255371 0.8125 2021-03-14 16:37:31.908990
2 6260 0.05525556206703186 0.8125 2021-03-14 16:37:34.973990
2 6270 0.03677799552679062 0.90625 2021-03-14 16:37:38.066989
2 6280 0.05062456429004669 0.8125 2021-03-14 16:37:41.156990
2 6290 0.04103833809494972 0.90625 2021-03-14 16:37:44.245990
2 6300 0.0435766875743866 0.8125 2021-03-14 16:37:47.394998
2 6310 0.04624570533633232 0.875 2021-03-14 16:37:50.567990
2 6320 0.05584011971950531 0.78125 2021-03-14 16:37:53.732992
2 6330 0.05674294754862785 0.84375 2021-03-14 16:37:56.844990
2 6340 0.03171060234308243 0.90625 2021-03-14 16:37:59.973990
2 6350 0.03286062180995941 0.90625 2021-03-14 16:38:03.089990
2 6360 0.03923512250185013 0.78125 2021-03-14 16:38:06.197990
2 6370 0.06444695591926575 0.75 2021-03-14 16:38:09.309990
2 6380 0.04492678865790367 0.84375 2021-03-14 16:38:12.408991
2 6390 0.0417516827583313 0.875 2021-03-14 16:38:15.520990
2 6400 0.04626232758164406 0.8125 2021-03-14 16:38:18.731990
2 6410 0.02974817156791687 0.9375 2021-03-14 16:38:21.815990
2 6420 0.030201563611626625 0.90625 2021-03-14 16:38:24.919990
2 6430 0.03739916533231735 0.875 2021-03-14 16:38:28.117991
2 6440 0.056418001651763916 0.84375 2021-03-14 16:38:31.242990
2 6450 0.05437707155942917 0.8125 2021-03-14 16:38:34.378989
2 6460 0.055716004222631454 0.75 2021-03-14 16:38:37.530991
2 6470 0.05702875554561615 0.875 2021-03-14 16:38:40.637990
2 6480 0.0328257754445076 0.90625 2021-03-14 16:38:43.747990
2 6490 0.03870781138539314 0.875 2021-03-14 16:38:46.893990
2 6500 0.04085928946733475 0.90625 2021-03-14 16:38:50.017990
test 0.7838141025641026 2021-03-14 16:39:59.944989
2 6510 0.05321701988577843 0.8125 2021-03-14 16:40:03.142485
2 6520 0.05410122126340866 0.875 2021-03-14 16:40:06.230484
2 6530 0.039303138852119446 0.84375 2021-03-14 16:40:09.427484
2 6540 0.03631681203842163 0.875 2021-03-14 16:40:12.494484
2 6550 0.059215255081653595 0.8125 2021-03-14 16:40:15.587485
2 6560 0.058970123529434204 0.84375 2021-03-14 16:40:18.689484
2 6570 0.04866165667772293 0.875 2021-03-14 16:40:21.810486
2 6580 0.06908708810806274 0.6875 2021-03-14 16:40:24.931485
2 6590 0.04169231280684471 0.90625 2021-03-14 16:40:28.038485
2 6600 0.04651863873004913 0.90625 2021-03-14 16:40:31.224485
2 6610 0.06457575410604477 0.84375 2021-03-14 16:40:34.331485
2 6620 0.05580417811870575 0.84375 2021-03-14 16:40:37.468485
2 6630 0.07817935943603516 0.75 2021-03-14 16:40:40.551486
2 6640 0.03097398206591606 0.9375 2021-03-14 16:40:43.645485
2 6650 0.052433937788009644 0.84375 2021-03-14 16:40:46.724485
2 6660 0.04211056977510452 0.84375 2021-03-14 16:40:49.863485
2 6670 0.02022402733564377 0.96875 2021-03-14 16:40:52.989485
2 6680 0.04585270583629608 0.90625 2021-03-14 16:40:56.060485
2 6690 0.05790375545620918 0.75 2021-03-14 16:40:59.201485
2 6700 0.04229137301445007 0.90625 2021-03-14 16:41:02.394485
2 6710 0.052821822464466095 0.8125 2021-03-14 16:41:05.464485
2 6720 0.029343418776988983 0.875 2021-03-14 16:41:08.602484
2 6730 0.0754414051771164 0.6875 2021-03-14 16:41:11.722484
2 6740 0.052087415009737015 0.84375 2021-03-14 16:41:14.866484
2 6750 0.043000828474760056 0.875 2021-03-14 16:41:17.943487
2 6760 0.050195131450891495 0.84375 2021-03-14 16:41:21.090485
2 6770 0.03882373124361038 0.90625 2021-03-14 16:41:24.189485
2 6780 0.035040903836488724 0.90625 2021-03-14 16:41:27.289485
2 6790 0.04429163783788681 0.75 2021-03-14 16:41:30.360485
2 6800 0.0747571587562561 0.71875 2021-03-14 16:41:33.464484
2 6810 0.07006698101758957 0.75 2021-03-14 16:41:36.563484
2 6820 0.06328870356082916 0.78125 2021-03-14 16:41:39.671484
2 6830 0.04271431267261505 0.84375 2021-03-14 16:41:42.768484
2 6840 0.06232627481222153 0.75 2021-03-14 16:41:45.866487
2 6850 0.073685422539711 0.8125 2021-03-14 16:41:48.961485
2 6860 0.03729239106178284 0.875 2021-03-14 16:41:52.084485
2 6870 0.03285202383995056 0.9375 2021-03-14 16:41:55.177485
2 6880 0.03844280540943146 0.9375 2021-03-14 16:41:58.233484
2 6890 0.03516312316060066 0.84375 2021-03-14 16:42:01.294485
2 6900 0.03694913908839226 0.875 2021-03-14 16:42:04.428485
2 6910 0.030966173857450485 0.90625 2021-03-14 16:42:07.564485
2 6920 0.03748362138867378 0.875 2021-03-14 16:42:10.655486
2 6930 0.03930229693651199 0.875 2021-03-14 16:42:13.814485
2 6940 0.03940767049789429 0.875 2021-03-14 16:42:16.936485
2 6950 0.030060887336730957 0.9375 2021-03-14 16:42:20.032485
2 6960 0.07042881846427917 0.78125 2021-03-14 16:42:23.230485
2 6970 0.0382436141371727 0.875 2021-03-14 16:42:26.322484
2 6980 0.06519396603107452 0.8125 2021-03-14 16:42:29.420485
2 6990 0.073542520403862 0.78125 2021-03-14 16:42:32.518485
2 7000 0.0462801568210125 0.75 2021-03-14 16:42:35.635485
test 0.7598557692307693 2021-03-14 16:43:46.520485
2 7010 0.07109186053276062 0.71875 2021-03-14 16:43:49.694485
2 7020 0.04703856632113457 0.8125 2021-03-14 16:43:52.831485
2 7030 0.06546172499656677 0.75 2021-03-14 16:43:55.972485
2 7040 0.03436616063117981 0.90625 2021-03-14 16:43:59.376484
2 7050 0.04169537127017975 0.875 2021-03-14 16:44:02.583485
2 7060 0.0398259200155735 0.90625 2021-03-14 16:44:05.853486
2 7070 0.040215618908405304 0.84375 2021-03-14 16:44:09.064485
2 7080 0.040071312338113785 0.90625 2021-03-14 16:44:12.337485
2 7090 0.04760065674781799 0.8125 2021-03-14 16:44:15.421484
2 7100 0.042296700179576874 0.8125 2021-03-14 16:44:18.634484
2 7110 0.027600184082984924 0.90625 2021-03-14 16:44:21.720485
2 7120 0.04703276604413986 0.84375 2021-03-14 16:44:24.864484
2 7130 0.04813637584447861 0.875 2021-03-14 16:44:27.973485
2 7140 0.04763704538345337 0.8125 2021-03-14 16:44:31.131488
2 7150 0.03663116693496704 0.875 2021-03-14 16:44:34.385484
2 7160 0.046341944485902786 0.8125 2021-03-14 16:44:37.582486
2 7170 0.04069820046424866 0.84375 2021-03-14 16:44:40.848485
2 7180 0.056034594774246216 0.78125 2021-03-14 16:44:43.965485
2 7190 0.051416292786598206 0.8125 2021-03-14 16:44:47.099485
2 7200 0.059448279440402985 0.8125 2021-03-14 16:44:50.260485
2 7210 0.05112942308187485 0.75 2021-03-14 16:44:53.328485
2 7220 0.05511394888162613 0.78125 2021-03-14 16:44:56.563485
2 7230 0.046546489000320435 0.78125 2021-03-14 16:44:59.732485
2 7240 0.0556064173579216 0.8125 2021-03-14 16:45:02.919484
2 7250 0.03981799632310867 0.875 2021-03-14 16:45:06.117485
2 7260 0.07216160744428635 0.75 2021-03-14 16:45:09.266485
2 7270 0.03568819910287857 0.96875 2021-03-14 16:45:12.353485
2 7280 0.05525368079543114 0.78125 2021-03-14 16:45:15.433484
2 7290 0.045306626707315445 0.875 2021-03-14 16:45:18.602484
2 7300 0.06197495386004448 0.75 2021-03-14 16:45:21.763484
2 7310 0.03657679632306099 0.9375 2021-03-14 16:45:24.872485
2 7320 0.03364354372024536 0.84375 2021-03-14 16:45:28.051485
2 7330 0.05212395638227463 0.75 2021-03-14 16:45:31.158485
2 7340 0.04278142750263214 0.78125 2021-03-14 16:45:34.339485
2 7350 0.05814705789089203 0.78125 2021-03-14 16:45:37.466484
2 7360 0.07721512764692307 0.625 2021-03-14 16:45:40.751485
2 7370 0.04682103171944618 0.90625 2021-03-14 16:45:43.981488
2 7380 0.050864264369010925 0.8125 2021-03-14 16:45:47.126485
2 7390 0.04888748750090599 0.78125 2021-03-14 16:45:50.296485
2 7400 0.03384377062320709 0.90625 2021-03-14 16:45:53.438484
2 7410 0.06411479413509369 0.78125 2021-03-14 16:45:56.648485
2 7420 0.055476635694503784 0.8125 2021-03-14 16:46:00.098485
2 7430 0.03140394389629364 0.84375 2021-03-14 16:46:03.241484
2 7440 0.03418953716754913 0.90625 2021-03-14 16:46:06.324484
2 7450 0.0719367265701294 0.78125 2021-03-14 16:46:09.506485
epoch
test 0.7645833333333333 2021-03-14 16:47:25.610485
3 10 0.05993831530213356 0.90625 2021-03-14 16:47:28.828484
3 20 0.03561133146286011 0.875 2021-03-14 16:47:32.014485
3 30 0.05803777277469635 0.8125 2021-03-14 16:47:35.239488
3 40 0.041070204228162766 0.8125 2021-03-14 16:47:38.640485
3 50 0.03624425455927849 0.875 2021-03-14 16:47:42.094485
3 60 0.02560713142156601 0.9375 2021-03-14 16:47:45.697485
3 70 0.034217458218336105 0.84375 2021-03-14 16:47:49.131485
3 80 0.04044570401310921 0.84375 2021-03-14 16:47:52.411484
3 90 0.054359935224056244 0.78125 2021-03-14 16:47:55.550484
3 100 0.02296309545636177 0.96875 2021-03-14 16:47:58.667484
3 110 0.0333562009036541 0.84375 2021-03-14 16:48:01.758484
3 120 0.040572963654994965 0.9375 2021-03-14 16:48:04.962484
3 130 0.029382549226284027 0.9375 2021-03-14 16:48:08.017484
3 140 0.03330382704734802 0.875 2021-03-14 16:48:11.137484
3 150 0.06304439157247543 0.78125 2021-03-14 16:48:14.260484
3 160 0.057111043483018875 0.75 2021-03-14 16:48:17.330485
3 170 0.07039709389209747 0.65625 2021-03-14 16:48:20.418484
3 180 0.04341283068060875 0.8125 2021-03-14 16:48:23.523484
3 190 0.02491370588541031 0.9375 2021-03-14 16:48:26.606484
3 200 0.06315166503190994 0.75 2021-03-14 16:48:29.706484
3 210 0.05110490694642067 0.78125 2021-03-14 16:48:32.755486
3 220 0.03661349415779114 0.8125 2021-03-14 16:48:35.927485
3 230 0.06851743161678314 0.71875 2021-03-14 16:48:39.063484
3 240 0.04597250744700432 0.84375 2021-03-14 16:48:42.181485
3 250 0.05114017426967621 0.84375 2021-03-14 16:48:45.267485
3 260 0.02567860670387745 0.9375 2021-03-14 16:48:48.506485
3 270 0.03921571373939514 0.84375 2021-03-14 16:48:51.798485
3 280 0.04100676625967026 0.875 2021-03-14 16:48:54.912484
3 290 0.03688523545861244 0.8125 2021-03-14 16:48:58.131485
3 300 0.04125436767935753 0.84375 2021-03-14 16:49:01.427484
3 310 0.0490943007171154 0.875 2021-03-14 16:49:04.498486
3 320 0.05338030308485031 0.78125 2021-03-14 16:49:08.062486
3 330 0.022547882050275803 0.96875 2021-03-14 16:49:11.601487
3 340 0.05761537700891495 0.78125 2021-03-14 16:49:14.694485
3 350 0.03753214702010155 0.84375 2021-03-14 16:49:17.873487
3 360 0.05052662268280983 0.78125 2021-03-14 16:49:21.062485
3 370 0.035562481731176376 0.875 2021-03-14 16:49:24.266488
3 380 0.05369292572140694 0.875 2021-03-14 16:49:27.549485
3 390 0.06241690367460251 0.78125 2021-03-14 16:49:30.730484
3 400 0.04121547192335129 0.84375 2021-03-14 16:49:34.096485
3 410 0.047400034964084625 0.875 2021-03-14 16:49:37.362485
3 420 0.04403111711144447 0.78125 2021-03-14 16:49:40.546485
3 430 0.047945521771907806 0.8125 2021-03-14 16:49:43.848494
3 440 0.049026280641555786 0.90625 2021-03-14 16:49:47.705487
3 450 0.04535795748233795 0.875 2021-03-14 16:49:51.563489
3 460 0.046799756586551666 0.84375 2021-03-14 16:49:55.276484
3 470 0.0431661494076252 0.8125 2021-03-14 16:49:58.657486
3 480 0.06737568974494934 0.75 2021-03-14 16:50:02.149487
3 490 0.042916711419820786 0.78125 2021-03-14 16:50:05.694485
3 500 0.048309095203876495 0.75 2021-03-14 16:50:09.064484
test 0.7608974358974359 2021-03-14 16:51:19.233484
3 510 0.03664994239807129 0.84375 2021-03-14 16:51:22.447485
3 520 0.05352373421192169 0.71875 2021-03-14 16:51:25.539484
3 530 0.05219675227999687 0.78125 2021-03-14 16:51:28.869485
3 540 0.04463735222816467 0.84375 2021-03-14 16:51:32.104485
3 550 0.06018948554992676 0.875 2021-03-14 16:51:35.394485
3 560 0.02869907021522522 0.9375 2021-03-14 16:51:38.561485
3 570 0.05310872942209244 0.875 2021-03-14 16:51:41.866486
3 580 0.046053461730480194 0.84375 2021-03-14 16:51:45.073487
3 590 0.02853890135884285 0.9375 2021-03-14 16:51:48.282485
3 600 0.06030749902129173 0.78125 2021-03-14 16:51:51.418484
3 610 0.04151619225740433 0.875 2021-03-14 16:51:54.469485
3 620 0.0896405577659607 0.65625 2021-03-14 16:51:57.902485
3 630 0.04617349058389664 0.90625 2021-03-14 16:52:01.165485
3 640 0.06716086715459824 0.78125 2021-03-14 16:52:04.302485
3 650 0.06325683742761612 0.78125 2021-03-14 16:52:07.562486
3 660 0.05862355977296829 0.8125 2021-03-14 16:52:10.959485
3 670 0.06238022446632385 0.78125 2021-03-14 16:52:14.114485
3 680 0.051620110869407654 0.84375 2021-03-14 16:52:17.440486
3 690 0.031193997710943222 0.875 2021-03-14 16:52:20.771485
3 700 0.04383786395192146 0.875 2021-03-14 16:52:24.367486
3 710 0.056990064680576324 0.75 2021-03-14 16:52:27.764486
3 720 0.0344621017575264 0.875 2021-03-14 16:52:31.046485
3 730 0.048033133149147034 0.875 2021-03-14 16:52:34.264485
3 740 0.05825001373887062 0.78125 2021-03-14 16:52:37.690485
3 750 0.0444355271756649 0.8125 2021-03-14 16:52:40.895485
3 760 0.06124799698591232 0.84375 2021-03-14 16:52:44.078485
3 770 0.04000888019800186 0.84375 2021-03-14 16:52:47.458490
3 780 0.06053079664707184 0.75 2021-03-14 16:52:50.893484
3 790 0.02852695994079113 0.90625 2021-03-14 16:52:54.079485
3 800 0.032227031886577606 0.9375 2021-03-14 16:52:57.180484
3 810 0.05645851418375969 0.8125 2021-03-14 16:53:00.520486
3 820 0.046174056828022 0.8125 2021-03-14 16:53:03.907485
3 830 0.055675357580184937 0.84375 2021-03-14 16:53:06.988484
3 840 0.06721455603837967 0.75 2021-03-14 16:53:10.399485
3 850 0.05048665776848793 0.84375 2021-03-14 16:53:13.621485
3 860 0.048640042543411255 0.84375 2021-03-14 16:53:16.953485
3 870 0.06981459259986877 0.8125 2021-03-14 16:53:20.399486
3 880 0.06299153715372086 0.75 2021-03-14 16:53:23.676486
3 890 0.06613650172948837 0.78125 2021-03-14 16:53:26.941484
3 900 0.03328624367713928 0.875 2021-03-14 16:53:30.320486
3 910 0.026204532012343407 0.96875 2021-03-14 16:53:33.556485
3 920 0.09151165187358856 0.71875 2021-03-14 16:53:36.935484
3 930 0.03345846012234688 0.90625 2021-03-14 16:53:40.093486
3 940 0.023064684122800827 0.96875 2021-03-14 16:53:43.277485
3 950 0.04127221927046776 0.875 2021-03-14 16:53:46.398484
3 960 0.06763967871665955 0.78125 2021-03-14 16:53:49.669485
3 970 0.06102366745471954 0.84375 2021-03-14 16:53:53.076486
3 980 0.04121657833456993 0.84375 2021-03-14 16:53:56.366487
3 990 0.03864742070436478 0.875 2021-03-14 16:53:59.857486
3 1000 0.07836199551820755 0.71875 2021-03-14 16:54:03.360490
test 0.7740384615384616 2021-03-14 16:55:20.325497
3 1010 0.03191889077425003 0.90625 2021-03-14 16:55:23.740485
3 1020 0.03865339979529381 0.84375 2021-03-14 16:55:27.125485
3 1030 0.0318061001598835 0.9375 2021-03-14 16:55:30.336485
3 1040 0.05659310892224312 0.875 2021-03-14 16:55:33.563485
3 1050 0.0300912968814373 0.90625 2021-03-14 16:55:36.778484
3 1060 0.030871331691741943 0.90625 2021-03-14 16:55:40.042485
3 1070 0.05105013772845268 0.8125 2021-03-14 16:55:43.179485
3 1080 0.03487908095121384 0.875 2021-03-14 16:55:46.318485
3 1090 0.04212644696235657 0.8125 2021-03-14 16:55:49.669485
3 1100 0.0532083660364151 0.8125 2021-03-14 16:55:52.756488
3 1110 0.033215995877981186 0.96875 2021-03-14 16:55:55.910485
3 1120 0.041364554315805435 0.875 2021-03-14 16:55:59.011485
3 1130 0.04532835632562637 0.875 2021-03-14 16:56:02.280486
3 1140 0.04064970090985298 0.90625 2021-03-14 16:56:05.465492
3 1150 0.041686322540044785 0.84375 2021-03-14 16:56:08.682488
3 1160 0.04429005831480026 0.84375 2021-03-14 16:56:11.861486
3 1170 0.031221017241477966 0.90625 2021-03-14 16:56:15.177485
3 1180 0.0879230946302414 0.75 2021-03-14 16:56:18.515488
3 1190 0.04298891872167587 0.8125 2021-03-14 16:56:21.792485
3 1200 0.0326085090637207 0.9375 2021-03-14 16:56:25.067485
3 1210 0.06781835854053497 0.78125 2021-03-14 16:56:28.446484
3 1220 0.028676629066467285 0.875 2021-03-14 16:56:31.806485
3 1230 0.0578007847070694 0.75 2021-03-14 16:56:35.099485
3 1240 0.036075323820114136 0.90625 2021-03-14 16:56:38.254484
3 1250 0.03475372493267059 0.9375 2021-03-14 16:56:41.344485
3 1260 0.05756087601184845 0.8125 2021-03-14 16:56:44.421484
3 1270 0.04550196975469589 0.8125 2021-03-14 16:56:47.504485
3 1280 0.03790513053536415 0.90625 2021-03-14 16:56:50.722484
3 1290 0.03102128766477108 0.90625 2021-03-14 16:56:53.828485
3 1300 0.03451567888259888 0.9375 2021-03-14 16:56:57.189485
3 1310 0.039699383080005646 0.875 2021-03-14 16:57:00.469485
3 1320 0.07195504009723663 0.75 2021-03-14 16:57:03.717485
3 1330 0.042107775807380676 0.78125 2021-03-14 16:57:07.142485
3 1340 0.04078548401594162 0.8125 2021-03-14 16:57:10.372484
3 1350 0.05572458356618881 0.84375 2021-03-14 16:57:13.710485
3 1360 0.047309644520282745 0.875 2021-03-14 16:57:16.944485
3 1370 0.05903136357665062 0.8125 2021-03-14 16:57:20.187485
3 1380 0.036978933960199356 0.90625 2021-03-14 16:57:23.612485
3 1390 0.03510376065969467 0.9375 2021-03-14 16:57:27.029485
3 1400 0.0497845895588398 0.8125 2021-03-14 16:57:30.226486
3 1410 0.052393317222595215 0.8125 2021-03-14 16:57:33.466485
3 1420 0.02817188948392868 0.90625 2021-03-14 16:57:36.722484
3 1430 0.0373137965798378 0.875 2021-03-14 16:57:39.939485
3 1440 0.030437905341386795 0.90625 2021-03-14 16:57:43.254485
3 1450 0.032785072922706604 0.875 2021-03-14 16:57:46.481485
3 1460 0.06435181200504303 0.71875 2021-03-14 16:57:49.794484
3 1470 0.03340572863817215 0.90625 2021-03-14 16:57:52.996491
3 1480 0.043796367943286896 0.78125 2021-03-14 16:57:56.225485
3 1490 0.03951052203774452 0.78125 2021-03-14 16:57:59.428485
3 1500 0.03776524215936661 0.84375 2021-03-14 16:58:02.658487
test 0.744150641025641 2021-03-14 16:59:15.497485
3 1510 0.054285187274217606 0.84375 2021-03-14 16:59:18.632487
3 1520 0.059090010821819305 0.71875 2021-03-14 16:59:21.947487
3 1530 0.06597278267145157 0.71875 2021-03-14 16:59:25.453487
3 1540 0.06180274114012718 0.78125 2021-03-14 16:59:28.936484
3 1550 0.03136759251356125 0.90625 2021-03-14 16:59:32.199485
3 1560 0.02356470376253128 0.9375 2021-03-14 16:59:35.398485
3 1570 0.028744380921125412 0.9375 2021-03-14 16:59:38.524484
3 1580 0.05012811720371246 0.84375 2021-03-14 16:59:41.853488
3 1590 0.047770291566848755 0.8125 2021-03-14 16:59:45.212485
3 1600 0.05042271316051483 0.90625 2021-03-14 16:59:48.763490
3 1610 0.05268016457557678 0.75 2021-03-14 16:59:52.267485
3 1620 0.043949782848358154 0.84375 2021-03-14 16:59:55.541486
3 1630 0.03622938320040703 0.84375 2021-03-14 16:59:58.689487
3 1640 0.03203070908784866 0.90625 2021-03-14 17:00:01.779485
3 1650 0.047787487506866455 0.8125 2021-03-14 17:00:04.952490
3 1660 0.07001084089279175 0.875 2021-03-14 17:00:08.049484
3 1670 0.03384852409362793 0.84375 2021-03-14 17:00:11.141485
3 1680 0.05131646990776062 0.8125 2021-03-14 17:00:14.218485
3 1690 0.04800897091627121 0.78125 2021-03-14 17:00:17.242485
3 1700 0.04866558685898781 0.78125 2021-03-14 17:00:20.383484
3 1710 0.0431823804974556 0.84375 2021-03-14 17:00:23.431485
3 1720 0.04470587521791458 0.84375 2021-03-14 17:00:26.503485
3 1730 0.0701330378651619 0.75 2021-03-14 17:00:29.553486
3 1740 0.028132982552051544 0.875 2021-03-14 17:00:32.650485
3 1750 0.04035850614309311 0.9375 2021-03-14 17:00:36.104485
3 1760 0.04195382446050644 0.875 2021-03-14 17:00:39.384488
3 1770 0.05839552730321884 0.78125 2021-03-14 17:00:42.654497
3 1780 0.03580506518483162 0.84375 2021-03-14 17:00:46.016485
3 1790 0.04730183631181717 0.8125 2021-03-14 17:00:49.210485
3 1800 0.04611268267035484 0.8125 2021-03-14 17:00:52.694489
3 1810 0.03716267645359039 0.84375 2021-03-14 17:00:56.227495
3 1820 0.046285636723041534 0.875 2021-03-14 17:01:00.454112
3 1830 0.04139714688062668 0.875 2021-03-14 17:01:04.447105
3 1840 0.034758128225803375 0.90625 2021-03-14 17:01:08.191104
3 1850 0.05387396365404129 0.875 2021-03-14 17:01:12.112106
3 1860 0.05156278610229492 0.78125 2021-03-14 17:01:15.476103
3 1870 0.05318470671772957 0.8125 2021-03-14 17:01:19.043103
3 1880 0.03316397964954376 0.9375 2021-03-14 17:01:22.148103
3 1890 0.03317907452583313 0.90625 2021-03-14 17:01:25.346102
3 1900 0.028045132756233215 0.9375 2021-03-14 17:01:28.432103
3 1910 0.037786245346069336 0.875 2021-03-14 17:01:31.568102
3 1920 0.0418008491396904 0.875 2021-03-14 17:01:34.893103
3 1930 0.04002508148550987 0.84375 2021-03-14 17:01:38.433109
3 1940 0.028115209192037582 0.9375 2021-03-14 17:01:41.704103
3 1950 0.05405935272574425 0.78125 2021-03-14 17:01:45.259104
3 1960 0.05370308458805084 0.78125 2021-03-14 17:01:48.657103
3 1970 0.04261331260204315 0.84375 2021-03-14 17:01:51.808103
3 1980 0.04312046617269516 0.84375 2021-03-14 17:01:55.014103
3 1990 0.05606228858232498 0.71875 2021-03-14 17:01:58.190102
3 2000 0.02444620057940483 0.96875 2021-03-14 17:02:01.332105
test 0.7697916666666667 2021-03-14 17:03:17.643105
3 2010 0.06551707535982132 0.78125 2021-03-14 17:03:21.323103
3 2020 0.05344477295875549 0.78125 2021-03-14 17:03:25.253105
3 2030 0.035839881747961044 0.90625 2021-03-14 17:03:29.217104
3 2040 0.03750727325677872 0.90625 2021-03-14 17:03:33.193105
3 2050 0.034797679632902145 0.9375 2021-03-14 17:03:37.507111
3 2060 0.0445701889693737 0.90625 2021-03-14 17:03:41.696104
3 2070 0.031514376401901245 0.96875 2021-03-14 17:03:45.625103
3 2080 0.03787838667631149 0.90625 2021-03-14 17:03:49.465106
3 2090 0.029670976102352142 0.90625 2021-03-14 17:03:53.196106
3 2100 0.06497600674629211 0.75 2021-03-14 17:03:56.864102
3 2110 0.05343041568994522 0.75 2021-03-14 17:04:00.603103
3 2120 0.038992274552583694 0.9375 2021-03-14 17:04:04.233103
3 2130 0.03303196653723717 0.90625 2021-03-14 17:04:07.729102
3 2140 0.03434905409812927 0.9375 2021-03-14 17:04:11.148102
3 2150 0.0337502583861351 0.875 2021-03-14 17:04:14.459104
3 2160 0.048289258033037186 0.78125 2021-03-14 17:04:17.819103
3 2170 0.042175810784101486 0.8125 2021-03-14 17:04:21.126106
3 2180 0.04085978865623474 0.8125 2021-03-14 17:04:24.283102
3 2190 0.043579380959272385 0.84375 2021-03-14 17:04:27.677103
3 2200 0.03484240919351578 0.875 2021-03-14 17:04:31.419103
3 2210 0.056741245090961456 0.75 2021-03-14 17:04:34.950105
3 2220 0.03661012649536133 0.90625 2021-03-14 17:04:38.391103
3 2230 0.06202225759625435 0.78125 2021-03-14 17:04:41.765102
3 2240 0.042426206171512604 0.84375 2021-03-14 17:04:44.992103
3 2250 0.060126710683107376 0.78125 2021-03-14 17:04:48.299102
3 2260 0.039535656571388245 0.875 2021-03-14 17:04:51.502104
3 2270 0.04963031783699989 0.8125 2021-03-14 17:04:55.009103
3 2280 0.05022382736206055 0.8125 2021-03-14 17:04:58.236103
3 2290 0.027272937819361687 0.96875 2021-03-14 17:05:01.546102
3 2300 0.02636713534593582 0.96875 2021-03-14 17:05:04.800104
3 2310 0.031871896237134933 0.90625 2021-03-14 17:05:08.155103
3 2320 0.05938078463077545 0.75 2021-03-14 17:05:11.731106
3 2330 0.04809144139289856 0.8125 2021-03-14 17:05:15.060103
3 2340 0.06044911593198776 0.75 2021-03-14 17:05:18.529102
3 2350 0.059843357652425766 0.8125 2021-03-14 17:05:21.643104
3 2360 0.06388113647699356 0.78125 2021-03-14 17:05:24.825104
3 2370 0.02862764708697796 0.90625 2021-03-14 17:05:28.237105
3 2380 0.05506805330514908 0.875 2021-03-14 17:05:31.555105
3 2390 0.02418992668390274 0.96875 2021-03-14 17:05:34.757102
3 2400 0.04111716151237488 0.84375 2021-03-14 17:05:37.942103
3 2410 0.04817003384232521 0.84375 2021-03-14 17:05:41.071102
3 2420 0.043097563087940216 0.9375 2021-03-14 17:05:44.197102
3 2430 0.04154478758573532 0.90625 2021-03-14 17:05:47.318103
3 2440 0.04825465753674507 0.875 2021-03-14 17:05:50.483103
3 2450 0.034883201122283936 0.875 2021-03-14 17:05:53.633102
3 2460 0.043541114777326584 0.84375 2021-03-14 17:05:56.777102
3 2470 0.04792216420173645 0.84375 2021-03-14 17:05:59.907105
3 2480 0.03234778344631195 0.875 2021-03-14 17:06:03.041103
3 2490 0.025015728548169136 0.96875 2021-03-14 17:06:06.213103
3 2500 0.07745091617107391 0.78125 2021-03-14 17:06:09.371102
test 0.7360576923076924 2021-03-14 17:07:19.769105
3 2510 0.05230444297194481 0.71875 2021-03-14 17:07:22.897103
3 2520 0.044267769902944565 0.8125 2021-03-14 17:07:26.062103
3 2530 0.04106076806783676 0.875 2021-03-14 17:07:29.278103
3 2540 0.024642381817102432 0.96875 2021-03-14 17:07:32.445103
3 2550 0.04870997369289398 0.84375 2021-03-14 17:07:35.583104
3 2560 0.02973252162337303 0.90625 2021-03-14 17:07:38.835103
3 2570 0.034629710018634796 0.84375 2021-03-14 17:07:42.060106
3 2580 0.05629505589604378 0.8125 2021-03-14 17:07:45.286104
3 2590 0.04304914548993111 0.8125 2021-03-14 17:07:48.499103
3 2600 0.036592841148376465 0.875 2021-03-14 17:07:51.758102
